ontology,root,fragment,text,llm_text,model,statements,unique_concepts,unique_relationships,total_relationships,http://www.w3.org/2002/07/owl#disjointWith,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#onProperty,http://www.w3.org/2002/07/owl#someValuesFrom,http://www.w3.org/2002/07/owl#allValuesFrom,http://www.w3.org/2002/07/owl#unionOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2002/07/owl#equivalentClass,http://www.w3.org/2002/07/owl#intersectionOf,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#minCardinality,http://www.w3.org/2002/07/owl#hasValue,http://www.w3.org/2002/07/owl#oneOf,http://www.w3.org/2002/07/owl#complementOf
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#MozzarellaTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mozzarella_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:hasValue :italy ;
            owl:onProperty :has_country_of_origin ],
        [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :cheese_topping ;
    owl:disjointWith :four_cheeses_topping,
        :goats_cheese_topping,
        :gorgonzola_topping,
        :parmesan_topping .

","mozzarella topping is a type of a cheese topping.
mozzarella topping is a type of at least has spiciness some a mild.
mozzarella topping is a type of must has country of origin an italy.
mozzarella topping is different from (a goats cheese topping, and a gorgonzola topping, and a parmesan topping, and a four cheeses topping).","Mozzarella topping is a type of cheese topping that's mild in terms of spiciness, originates from Italy, and stands out from other types like goat cheese, Gorgonzola, Parmesan, or Four Cheeses.",llama3,4,12,6,14,4.0,3,3.0,2.0,1.0,,,,,,,,,,1.0,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#HotSpicedBeefTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hot_spiced_beef_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :hot ],
        :meat_topping ;
    owl:disjointWith :chicken_topping,
        :ham_topping,
        :peperoni_sausage_topping .

","hot spiced beef topping is a type of a meat topping.
hot spiced beef topping is a type of at least has spiciness some a hot.
hot spiced beef topping is different from (a peperoni sausage topping, and a chicken topping, and a ham topping).","Hot spiced beef topping is a type of meat topping that has spiciness. It's distinct from other types like pepperoni sausage, chicken, or ham toppings.",llama3,3,9,5,9,3.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#RosemaryTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:rosemary_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :herb_spice_topping ;
    owl:disjointWith :cajun_spice_topping .

","rosemary topping is a type of a herb spice topping.
rosemary topping is a type of at least has spiciness some a mild.
rosemary topping is different from a cajun spice topping.","Rosemary topping is a type of herb spice topping that has some level of mild spiciness, but it's distinct from Cajun spice toppings in terms of its flavor profile and intensity.",llama3,3,7,5,7,1.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#ParmaHamTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:parma_ham_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :ham_topping .

","parma ham topping is a type of a ham topping.
parma ham topping is a type of at least has spiciness some a mild.","Parma ham topping is a type of ham topping that has some level of spiciness, specifically it's mild.",llama3,2,6,4,6,,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#CaperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:caper_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :vegetable_topping ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

","caper topping is a type of a vegetable topping.
caper topping is a type of at least has spiciness some a mild.
caper topping is different from (a pepper topping, and a petit pois topping, and a leek topping, and a spinach topping, and a garlic topping, and a mushroom topping, and a tomato topping, and an asparagus topping, and an olive topping, and an onion topping, and a rocket topping, and an artichoke topping).","Caper topping is a type of vegetable topping that has some level of spiciness, but it's distinct from other types of toppings like pepper, petit pois, leek, spinach, garlic, mushroom, tomato, asparagus, olive, onion, rocket, and artichoke.",llama3,3,18,5,18,12.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Medium,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:medium a owl:Class ;
    rdfs:subClassOf :spiciness ;
    owl:disjointWith :hot,
        :mild .

","medium is a type of a spiciness.
medium is different from (a hot, and a mild).",Medium refers to a specific level of spiciness that is distinct from both hot and mild.,llama3,2,5,3,4,2.0,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#HotGreenPepperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hot_green_pepper_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :hot ],
        :green_pepper_topping .

","hot green pepper topping is a type of a green pepper topping.
hot green pepper topping is a type of at least has spiciness some a hot.",Hot green pepper topping is a type of green pepper topping that also has some level of spiciness.,llama3,2,6,4,6,,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#ThinAndCrispyBase,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:thin_and_crispy_base a owl:Class ;
    rdfs:subClassOf :pizza_base ;
    owl:disjointWith :deep_pan_base .

","thin and crispy base is a type of a pizza base.
thin and crispy base is different from a deep pan base.","A thin and crispy base is a specific kind of pizza base, distinct from a deep-pan base.",llama3,2,4,3,3,1.0,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#NonVegetarianPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:non_vegetarian_pizza a owl:Class ;
    rdfs:comment ""Any Pizza that is not a VegetarianPizza""@en ;
    owl:disjointWith :vegetarian_pizza ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Class ;
                            owl:complementOf :vegetarian_pizza ] ;
                    rdf:rest [ rdf:first :pizza ;
                            rdf:rest :nil ] ] ] .

","non vegetarian pizza is different from a vegetarian pizza.
non vegetarian pizza is same as all of (complement of a vegetarian pizza, and a pizza).","Non-vegetarian pizzas are distinct from their vegetarian counterparts. In essence, non-vegetarian pizzas are equivalent to the combination of a vegetarian pizza's complement and any regular pizza.",llama3,2,5,8,12,1.0,3,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,1.0
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SlicedTomatoTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sliced_tomato_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :tomato_topping ;
    owl:disjointWith :sundried_tomato_topping .

","sliced tomato topping is a type of a tomato topping.
sliced tomato topping is a type of at least has spiciness some a mild.
sliced tomato topping is different from a sundried tomato topping.","Sliced tomato topping is a type of tomato topping that has some level of mild spiciness, but it's distinct from the more intense flavor profile of a sundried tomato topping.",llama3,3,7,5,7,1.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#NutTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:nut_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :pizza_topping ;
    owl:disjointWith :cheese_topping,
        :fish_topping,
        :fruit_topping,
        :herb_spice_topping,
        :meat_topping,
        :sauce_topping,
        :vegetable_topping .

","nut topping is a type of a pizza topping.
nut topping is a type of at least has spiciness some a mild.
nut topping is different from (a fruit topping, and a cheese topping, and a herb spice topping, and a meat topping, and a fish topping, and a vegetable topping, and a sauce topping).","Nut topping is a type of pizza topping that has at least some level of spiciness. It's distinct from other types of toppings such as fruit, cheese, herbs, meats, fish, vegetables, and sauces.",llama3,3,13,5,13,7.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#GreenPepperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:green_pepper_topping a owl:Class ;
    rdfs:subClassOf :pepper_topping ;
    owl:disjointWith :jalapeno_pepper_topping,
        :peperonata_topping,
        :sweet_pepper_topping .

","green pepper topping is a type of a pepper topping.
green pepper topping is different from (a jalapeno pepper topping, and a peperonata topping, and a sweet pepper topping).","Green pepper topping is a specific kind of pepper topping that stands out from others like jalapeno pepper topping, peperonata topping, or sweet pepper topping.",llama3,2,6,3,5,3.0,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#DomainConcept,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:domain_concept a owl:Class ;
    owl:disjointWith :value_partition .

",domain concept is different from a value partition.,"The domain concept is distinct from the way it's divided into values, which are separate from each other.",llama3,1,3,2,2,1.0,1,,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Fiorentina,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:fiorentina a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :olive_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :garlic_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :spinach_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :parmesan_topping ;
                            rdf:rest [ rdf:first :tomato_topping ;
                                    rdf:rest [ rdf:first :mozzarella_topping ;
                                            rdf:rest [ rdf:first :spinach_topping ;
                                                    rdf:rest [ rdf:first :garlic_topping ;
                                                            rdf:rest [ rdf:first :olive_topping ;
                                                                    rdf:rest :nil ] ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :parmesan_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","fiorentina is a type of a named pizza.
fiorentina is a type of at least has topping some a garlic topping.
fiorentina is a type of at least has topping some a mozzarella topping.
fiorentina is a type of at least has topping some a parmesan topping.
fiorentina is a type of at least has topping some a spinach topping.
fiorentina is a type of at least has topping some a tomato topping.
fiorentina is a type of at least has topping some an olive topping.
fiorentina is a type of only has topping any of (a parmesan topping, and a tomato topping, and a mozzarella topping, and a spinach topping, and a garlic topping, and an olive topping).
fiorentina is different from (a la reine, and a frutti di mare, and a margherita, and an american hot, and a veneziana, and a sloppy giuseppe, and an unclosed pizza, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and a giardiniera, and an american, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","Fiorentina is a type of pizza that has at least one topping, specifically garlic, mozzarella, parmesan, spinach, tomato, or olive. It only has toppings from this specific list: parmesan, tomato, mozzarella, spinach, garlic, and olive. This means it doesn't have any other types of toppings.",llama3,9,34,9,66,22.0,9,8.0,7.0,6.0,1.0,1.0,6.0,6.0,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#QuattroFormaggi,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:quattro_formaggi a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :four_cheeses_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :four_cheeses_topping ;
                            rdf:rest [ rdf:first :tomato_topping ;
                                    rdf:rest :nil ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","quattro formaggi is a type of a named pizza.
quattro formaggi is a type of at least has topping some a four cheeses topping.
quattro formaggi is a type of at least has topping some a tomato topping.
quattro formaggi is a type of only has topping any of (a four cheeses topping, and a tomato topping).
quattro formaggi is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and a veneziana, and a sloppy giuseppe, and an american hot, and an unclosed pizza, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and a giardiniera, and an american, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a four seasons, and a napoletana).","Quattro formaggi is a type of named pizza that has at least some toppings from the category ""four cheeses"" or ""tomato"", but not necessarily both. It's distinct from other types of pizzas like la reine, frutti di mare, fiorentina, margherita, veneziana, sloppy giuseppe, american hot, unclosed pizza, mushroom, pollo ad astra, caprina, cajun, giardiniera, american, prince carlo, capricciosa, siciliana, parmense, rosa, soho, and four seasons.",llama3,5,30,9,42,22.0,5,4.0,3.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#AsparagusTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:asparagus_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :vegetable_topping ;
    owl:disjointWith :artichoke_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

","asparagus topping is a type of a vegetable topping.
asparagus topping is a type of at least has spiciness some a mild.
asparagus topping is different from (a pepper topping, and a leek topping, and a petit pois topping, and a spinach topping, and a caper topping, and a garlic topping, and a mushroom topping, and a tomato topping, and an olive topping, and an onion topping, and a rocket topping, and an artichoke topping).","Asparagus topping is a type of vegetable topping that has some level of spiciness, but it's distinct from other types of toppings like pepper, leek, petit pois, spinach, caper, garlic, mushroom, tomato, olive, onion, rocket, and artichoke.",llama3,3,18,5,18,12.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PizzaBase,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pizza_base a owl:Class ;
    rdfs:subClassOf :domain_concept ;
    owl:disjointWith :ice_cream,
        :pizza,
        :pizza_topping .

","pizza base is a type of a domain concept.
pizza base is different from (a pizza, and an ice cream, and a pizza topping).","Pizza base is a distinct concept that doesn't belong to the categories of pizza, ice cream, or pizza toppings.",llama3,2,6,3,5,3.0,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Giardiniera,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:giardiniera a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mushroom_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :leek_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :peperonata_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :sliced_tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :leek_topping ;
                            rdf:rest [ rdf:first :mozzarella_topping ;
                                    rdf:rest [ rdf:first :mushroom_topping ;
                                            rdf:rest [ rdf:first :olive_topping ;
                                                    rdf:rest [ rdf:first :peperonata_topping ;
                                                            rdf:rest [ rdf:first :petit_pois_topping ;
                                                                    rdf:rest [ rdf:first :sliced_tomato_topping ;
                                                                            rdf:rest [ rdf:first :tomato_topping ;
                                                                                    rdf:rest :nil ] ] ] ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :olive_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :petit_pois_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","giardiniera is a type of a named pizza.
giardiniera is a type of at least has topping some a leek topping.
giardiniera is a type of at least has topping some a mozzarella topping.
giardiniera is a type of at least has topping some a mushroom topping.
giardiniera is a type of at least has topping some a peperonata topping.
giardiniera is a type of at least has topping some a petit pois topping.
giardiniera is a type of at least has topping some a sliced tomato topping.
giardiniera is a type of at least has topping some a tomato topping.
giardiniera is a type of at least has topping some an olive topping.
giardiniera is a type of only has topping any of (a leek topping, and a mozzarella topping, and a mushroom topping, and an olive topping, and a peperonata topping, and a petit pois topping, and a sliced tomato topping, and a tomato topping).
giardiniera is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and an american hot, and a sloppy giuseppe, and a veneziana, and an unclosed pizza, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and an american, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","Giardiniera is a type of pizza that has at least one topping among leek, mozzarella, mushroom, peperonata, petit pois, sliced tomato, tomato, or olive. It does not have any other types of toppings, such as those found in la reine, frutti di mare, fiorentina, margherita, american hot, sloppy giuseppe, veneziana, unclosed pizza, mushroom, pollo ad astra, caprina, cajun, american, prince carlo, capricciosa, siciliana, parmense, rosa, soho, quattro formaggi, or four seasons.",llama3,11,36,9,78,22.0,11,10.0,9.0,8.0,1.0,1.0,8.0,8.0,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#VegetarianPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:vegetarian_pizza a owl:Class ;
    rdfs:comment ""Any pizza that does not have fish topping and does not have meat topping is a VegetarianPizza. Members of this class do not need to have any toppings at all.""@en ;
    owl:disjointWith :non_vegetarian_pizza ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Class ;
                            owl:complementOf [ a owl:Restriction ;
                                    owl:onProperty :has_topping ;
                                    owl:someValuesFrom :meat_topping ] ] ;
                    rdf:rest [ rdf:first [ a owl:Class ;
                                    owl:complementOf [ a owl:Restriction ;
                                            owl:onProperty :has_topping ;
                                            owl:someValuesFrom :fish_topping ] ] ;
                            rdf:rest [ rdf:first :pizza ;
                                    rdf:rest :nil ] ] ] ] .

","vegetarian pizza is different from a non vegetarian pizza.
vegetarian pizza is same as all of (complement of at least has topping some a meat topping, and complement of at least has topping some a fish topping, and a pizza).",Vegetarian pizzas are distinct from non-vegetarian pizzas. A vegetarian pizza is essentially the same thing as any pizza that does not have toppings made of meat or fish.,llama3,2,9,10,22,1.0,6,,2.0,2.0,,,3.0,3.0,1.0,1.0,1.0,,,,,2.0
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#TobascoPepperSauce,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tobasco_pepper_sauce a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :hot ],
        :sauce_topping .

","tobasco pepper sauce is a type of a sauce topping.
tobasco pepper sauce is a type of at least has spiciness some a hot.","Tobasco pepper sauce is a type of sauce that's typically used as a topping, and it also happens to have some level of spiciness, which is considered hot.",llama3,2,6,4,6,,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#HamTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ham_topping a owl:Class ;
    rdfs:subClassOf :meat_topping ;
    owl:disjointWith :chicken_topping,
        :hot_spiced_beef_topping,
        :peperoni_sausage_topping .

","ham topping is a type of a meat topping.
ham topping is different from (a peperoni sausage topping, and a chicken topping, and a hot spiced beef topping).","Ham topping is a specific kind of meat topping that stands out from others like pepperoni sausage, chicken, or hot spiced beef.",llama3,2,6,3,5,3.0,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#VegetableTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:vegetable_topping a owl:Class ;
    rdfs:subClassOf :pizza_topping ;
    owl:disjointWith :cheese_topping,
        :fish_topping,
        :fruit_topping,
        :herb_spice_topping,
        :meat_topping,
        :nut_topping,
        :sauce_topping .

","vegetable topping is a type of a pizza topping.
vegetable topping is different from (a cheese topping, and a fruit topping, and a herb spice topping, and a meat topping, and a fish topping, and a nut topping, and a sauce topping).","Vegetable topping is a unique kind of pizza topping that doesn't fit into categories like cheese, fruit, herbs, meats, fish, nuts, or sauces. It's its own distinct thing!",llama3,2,10,3,9,7.0,1,1.0,,,,,,,,,,,,,,
