ontology,root,fragment,text,statements,llm_used
envo,http://purl.obolibrary.org/obo/ENVO_03600040,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:fermentation_starter rdfs:subClassOf :manufactured_product ;
    :has_definition ""A manufactured product which assists starting a fermentation process which is intended to prepare foods and alcoholic drinks.""@en ;
    :has_exact_synonym ""Daqu""@en .

","A fermentation starter is a type of manufactured product that assists in starting the fermentation process, which is intended for preparing foods and alcoholic drinks. It is also exactly known as Daqu.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03600041,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:marine_lake rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :connected_to ;
            owl:someValuesFrom :marine_water_body ],
        :lake ;
    :has_definition ""A lake which is connected to a marine water body via tunnels or cracks in the soil.""@en .

","A marine lake is a type of lake that is at least connected to some marine water body. Specifically, it is defined as a lake which is connected to a marine water body via tunnels or cracks in the soil.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03600042,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:marine_lake_water rdfs:subClassOf :liquid_water ;
    :has_definition ""Liquid water which is either part of or was removed from a marine lake.""@en .

","Marine lake water is a type of liquid water, defined as liquid water that is either part of or was removed from a marine lake.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600043,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:meromictic_pond rdfs:subClassOf :pond ;
    :has_definition ""A pond which has layers of water that do not intermix.""@en .

",A meromictic pond is a type of pond defined as one which has layers of water that do not intermix.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600044,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:organic_farm rdfs:subClassOf :farm ;
    :has_definition ""A farm which is managed using practices certified to be organic by a competent authority.""@en .

",An organic farm is a type of farm defined as a farm which is managed using practices certified to be organic by a competent authority.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600045,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:plant_pot rdfs:subClassOf :manufactured_product ;
    :has_definition ""A manufactured product which is designed to function as a container for growing plants.""@en .

",A plant pot is a type of manufactured product that is defined as a manufactured product designed to function as a container for growing plants.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600046,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:processed_tobacco rdfs:subClassOf :manufactured_product ;
    :has_definition ""A manufactured product which is produced by curing, subsequent aging, slow oxidation and degradation of carotenoids in tobacco leaves.""@en .

","Processed tobacco is a type of manufactured product, defined as a product produced by curing, subsequent aging, slow oxidation, and degradation of carotenoids in tobacco leaves.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600047,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:raceway_pond rdfs:subClassOf :human_construction,
        :pond ;
    :has_broad_synonym ""algal pond""@en ;
    :has_definition ""A pond which humans have constructed for the cultivation of algae.""@en .

","A raceway pond, also broadly known as an algal pond, is a type of pond and human construction. It is defined as a pond which humans have constructed for the cultivation of algae.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_03600048,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:shower_curtain rdfs:subClassOf :manufactured_product ;
    :has_definition ""A manufactured product which is composed of flexible material and is intended to be hung such that it impedes the spray of water between a shower fixture and the rest of a room.""@en .

",A shower curtain is a type of manufactured product that is defined as a product composed of flexible material. It is intended to be hung in such a way that it impedes the spray of water between a shower fixture and the rest of a room.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600049,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:smokeless_tobacco rdfs:subClassOf :processed_tobacco ;
    :has_definition ""Processed tobacco which has been treated for use by placing it between the gum and cheek or lip, chewed, or sniffed, but not smoked.""@en .

","Smokeless tobacco is a type of processed tobacco that is defined as processed tobacco which has been treated for use by placing it between the gum and cheek or lip, chewed, or sniffed, but not smoked.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600050,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:space_station rdfs:subClassOf :spacecraft ;
    :has_definition ""A spacecraft which is capable of supporting a human crew in orbit for an extended period of time.""@en ;
    :has_exact_synonym ""orbital space station""@en,
        ""orbital station""@en .

","A space station is a type of spacecraft, defined as a spacecraft capable of supporting a human crew in orbit for an extended period of time. It is also exactly synonymous with ""orbital space station"" and ""orbital station.""",4,True
envo,http://purl.obolibrary.org/obo/ENVO_03600051,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:train_car rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :train ],
        :vehicle ;
    :has_definition ""A vehicle which is used for carrying cargo or passengers on a rail transport system.""@en .

",A train car is a type of vehicle and also a type of something that constitutes at least part of a train. It is defined as a vehicle used for carrying cargo or passengers on a rail transport system.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_03600052,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:water_tap rdfs:subClassOf :manufactured_product ;
    :has_definition ""A manufactured product which is controls the flow of water.""@en ;
    :has_exact_synonym ""water valve""@en .

","A water tap is a type of manufactured product, which is defined as a product that controls the flow of water. It also has an exact synonym, water valve.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03600053,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:yard rdfs:subClassOf :anthropogenic_geographic_feature ;
    :has_definition ""An anthropogenic geographic feature which consists of land immediately adjacent to a building or a group of buildings.""@en .

",A yard is an anthropogenic geographic feature that is defined as land immediately adjacent to a building or a group of buildings.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600060,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:touchscreen rdfs:subClassOf :manufactured_product ;
    :has_definition ""A manufactured product which is used to give input or control to an information processing system by touching a display screen with a special stylus or one or more fingers.""@en .

",A touchscreen is a type of manufactured product defined as a manufactured product used to give input or control to an information processing system by touching a display screen with a special stylus or one or more fingers.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600061,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:shipwreck rdfs:subClassOf :anthropogenic_litter ;
    :has_definition ""Anthropogenic litter which consists of an abandoned ship's remains.""@en .

","Shipwreck, which is a type of anthropogenic litter, is defined as the remains of an abandoned ship.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600062,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:fountain rdfs:subClassOf :human_construction ;
    :has_definition ""A human construction which supplies drinking water by squirting it into a basin or jets water into the air for a decorative or dramatic effect.""@en .

",A fountain is a type of human construction that supplies drinking water by squirting it into a basin or jets water into the air for a decorative or dramatic effect.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600063,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tube_well rdfs:subClassOf :water_well ;
    :has_definition ""A water well in which a long, 100–200 millimetres-wide, stainless steel tube or pipe is bored into an underground aquifer to lift water using a pump.""@en .

","A tube well is a type of water well. It is defined as a water well in which a long, 100–200 millimeters-wide, stainless steel tube or pipe is bored into an underground aquifer to lift water using a pump.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600064,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:microbialite rdfs:subClassOf :sedimentary_rock ;
    :has_definition ""A sedimentary rock which is made of carbonate mud whose formation is mediated by microbes in the benthic zone.""@en .

","Microbialite is a type of sedimentary rock, defined as a sedimentary rock made of carbonate mud whose formation is mediated by microbes in the benthic zone.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600065,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:spring_water rdfs:subClassOf :liquid_water ;
    :has_definition ""Water which comes from a spring.""@en .

",Spring water is a type of liquid water defined as water that comes from a spring.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600066,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:halite rdfs:subClassOf :salt_mass ;
    :has_definition ""A salt mass which consists of isometric crystals of sodium chloride (NaCl).""@en ;
    :has_exact_synonym ""rock salt""@en .

","Halite, which is a type of salt mass, is defined as a salt mass consisting of isometric crystals of sodium chloride (NaCl). It is also exactly synonymous with rock salt.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03600067,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:neonatal_intensive_care_unit rdfs:subClassOf :intensive_care_unit ;
    :has_definition ""An intensive care unit (ICU) specializing in the care of ill or premature newborn infants.""@en ;
    :has_exact_synonym ""ICN""@en,
        ""NICU""@en,
        ""intensive care nursery""@en .

","The Neonatal Intensive Care Unit (NICU) is a specific type of Intensive Care Unit (ICU) dedicated to the care of ill or premature newborn infants. It is precisely defined as an ICU specializing in the care of these vulnerable patients. The NICU is also known by exact synonyms such as ICN and intensive care nursery, indicating its specialized role in neonatal care.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03600068,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ice_wedge rdfs:subClassOf :geological_fracture ;
    :has_definition ""A geological fracture which is formed during winter months by a narrow or thin piece of ice.""@en .

",An ice wedge is a type of geological fracture defined as a geological fracture formed during the winter months by a narrow or thin piece of ice.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600069,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:nest_of_alligator rdfs:subClassOf :animal_habitation ;
    :has_definition ""An animal habitation which is built by alligators from plants and decomposing vegetation in order to protect their eggs from predators.""@en .

","The nest of an alligator is a type of animal habitation, defined as an animal habitation built by alligators using plants and decomposing vegetation to protect their eggs from predators.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600070,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:river_plume rdfs:subClassOf :oceanic_front ;
    :has_definition ""An oceanic front in which mixing of river discharge and saline seawater occurs.""@en .

","A river plume is a type of oceanic front, defined as an oceanic front where the mixing of river discharge and saline seawater occurs.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600071,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cyanobacterial_bloom rdfs:subClassOf :hydrographic_feature ;
    :has_definition ""A feature which arises from a rapid multiplication of cyanobacteria, causing marked visible discoloration of the water.""@en .

","A cyanobacterial bloom is a type of hydrographic feature characterized by a rapid multiplication of cyanobacteria, which leads to a marked visible discoloration of the water.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600072,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ophiolites rdfs:subClassOf :planetary_structural_layer ;
    :has_definition ""A planetary structural layer which consists of oceanic crust and the underlying upper mantle and has been uplifted and exposed above sea level.""@en .

","Ophiolites are a type of planetary structural layer, defined as a planetary structural layer that consists of oceanic crust and the underlying upper mantle, which has been uplifted and exposed above sea level.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600073,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:contaminated_land rdfs:subClassOf :land ;
    :has_definition ""Land which has elevated levels of some contaminants or substances that are potentially hazardous to health or the environment.""@en .

",Contaminated land is a type of land defined as land which has elevated levels of some contaminants or substances that are potentially hazardous to health or the environment.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600074,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:aquaculture_farm rdfs:subClassOf :agricultural_ecosystem ;
    :has_broad_synonym ""aquaculture""@en,
        ""aquafarming""@en ;
    :has_definition ""An agricultural aquatic ecosystem in which fish, crustaceans, mollusks, aquatic plants and algae are cultivated.""@en .

","An aquaculture farm is a type of agricultural ecosystem defined as an agricultural aquatic ecosystem in which fish, crustaceans, mollusks, aquatic plants, and algae are cultivated. Additionally, aquaculture farm has broad synonyms including aquaculture and aquafarming.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_03600075,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:oil_mill rdfs:subClassOf :industrial_building ;
    :has_definition ""An industrial building in which oil-bearing seeds or vegetable materials are crushed and pressed with a grinding mill in order to extract oils.""@en .

",An oil mill is a type of industrial building with a specific purpose. It is an industrial building in which oil-bearing seeds or vegetable materials are crushed and pressed with a grinding mill to extract oils.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600076,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:waste_stabilization_pond rdfs:subClassOf :human_construction ;
    :has_definition ""A human construction which confines wastewater in a depression enclosed by earthen structures.""@en ;
    :has_exact_synonym ""WSPs""@en,
        ""stabilization ponds""@en,
        ""waste stabilization lagoons""@en .

","A waste stabilization pond, also known exactly as WSPs, stabilization ponds, or waste stabilization lagoons, is a type of human construction. It is defined as a human construction that confines wastewater in a depression enclosed by earthen structures.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03600077,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:photobioreactor rdfs:subClassOf :bioreactor ;
    :has_definition ""A bioreactor which utilizes a light source to cultivate phototrophic microorganisms.""@en .

",A photobioreactor is a type of bioreactor defined as a bioreactor that utilizes a light source to cultivate phototrophic microorganisms.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600078,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:oil_refinery rdfs:subClassOf :industrial_building ;
    :has_definition ""An industrial building in which crude oil is transformed and refined into useful products.""@en .

",An oil refinery is a type of industrial building defined as an industrial building in which crude oil is transformed and refined into useful products.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600079,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:shredder rdfs:subClassOf :manufactured_product ;
    :has_definition ""A manufactured product which is used for cutting crops, vegetables, wood, metal, paper documents, etc into small pieces.""@en .

","A shredder is a type of manufactured product defined as a product used for cutting crops, vegetables, wood, metal, paper documents, and other materials into small pieces.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600080,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:industrial_park rdfs:subClassOf :human_construction ;
    :has_definition ""A human construction which is used for the purpose of industrial development.""@en .

",An industrial park is a type of human construction that is defined as a human construction used for the purpose of industrial development.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600081,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cloud_water rdfs:subClassOf :fresh_water ;
    :has_definition ""Fresh water which is harvested from cloud.""@en .

","Cloud water is a type of fresh water, defined as fresh water which is harvested from clouds.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600082,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:crustal_fluid rdfs:subClassOf :fluid_environmental_material ;
    :has_definition ""Fluid environmental material which is present in the continental crust and dictates the nature and extent of crustal deformation.""@en .

",Crustal fluid is a type of fluid environmental material defined as a fluid environmental material present in the continental crust that dictates the nature and extent of crustal deformation.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600083,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mofetta rdfs:subClassOf :geological_fracture ;
    :has_definition ""A geological fracture, found near volacnoes in the final phase of thier activity, chiefly discharging carbon dioxide and possibly other vapors.""@en .

","A mofetta is defined as a type of geological fracture, found near volcanoes in the final phase of their activity, primarily discharging carbon dioxide and possibly other vapors.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600084,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:lichen_material rdfs:subClassOf :organic_material ;
    :has_definition ""An organic material which is derived from lichen mats.""@en .

",Lichen material is a type of organic material that is defined as an organic material derived from lichen mats.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600085,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:buoy rdfs:subClassOf :manufactured_product ;
    :has_definition ""A manufactured product which floats in water and can be used a navigational marker among other purposes.""@en .

","A buoy is a type of manufactured product defined as a product which floats in water and can be used as a navigational marker, among other purposes.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600086,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:water_filter rdfs:subClassOf :manufactured_product ;
    :has_definition ""A manufactured product which is used to remove contaminants from water impeding the flow of particles or solutes.""@en .

","A water filter is a type of manufactured product defined as a product used to remove contaminants from water, impeding the flow of particles or solutes.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03600087,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:greenhouse rdfs:subClassOf :human_construction ;
    :has_broad_synonym ""glasshouse""@en,
        ""hothouse""@en ;
    :has_definition ""A human construction which provides regulated climatic conditions for the growth of plants and whose walls and roof are made chiefly of transparent material, such as glass.""@en .

","A greenhouse is a type of human construction that is defined as a human construction which provides regulated climatic conditions for the growth of plants and whose walls and roof are made chiefly of transparent material, such as glass. Additionally, greenhouse has broad synonyms including glasshouse and hothouse.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_04000000,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:adfreezing rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_output ;
            owl:someValuesFrom :ice ],
        [ a owl:Restriction ;
            owl:onProperty :has_output ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :object ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :connected_to ;
                                            owl:someValuesFrom :object ] ;
                                    rdf:rest :nil ] ] ] ],
        :freezing ;
    :has_definition ""Adfreezing is a freezing process during which two objects adhere to each other via ice."" .

","Adfreezing is a type of freezing that involves at least the output of some ice. It is also characterized by the intersection of an object and something that is at least connected to some object. Additionally, adfreezing is defined as a freezing process during which two objects adhere to each other via ice.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_04000001,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:frost_heaving_process rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom :planetary_surface ],
        :cryoturbation_of_soil ;
    :has_definition ""Frost heaving is a process during which an upwards swelling of soil occurs due to freezing conditions caused by an increasing presence of ice as it grows towards the surface."" .

",The frost heaving process is a type of cryoturbation of soil and is also a type of process that involves at least some planetary surface. It is defined as a process during which an upwards swelling of soil occurs due to freezing conditions caused by an increasing presence of ice as it grows towards the surface.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_04000002,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:temperature_of_sea_surface rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :characteristic_of ;
            owl:someValuesFrom :sea_surface_layer ],
        :temperature_of_water ;
    :has_definition ""A water temperature which inheres in water close to the surface of an ocean or sea."" ;
    :has_exact_synonym ""ocean surface temperature"",
        ""sea surface temperature"",
        ""temperature of the ocean surface"" .

","The temperature of the sea surface is a type of water temperature and is characteristic of at least some sea surface layers. It is defined as a water temperature that inheres in water close to the surface of an ocean or sea. Furthermore, the temperature of the sea surface is exactly synonymous with ocean surface temperature, sea surface temperature, and temperature of the ocean surface.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_04000003,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:concentration_of_carbon_dioxide_in_soil rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :characteristic_of ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :carbon_dioxide ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :part_of ;
                                            owl:someValuesFrom :soil ] ;
                                    rdf:rest :nil ] ] ] ],
        :concentration_of_organic_molecular_entity_in_soil ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :concentration_of ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :characteristic_of ;
                                    owl:someValuesFrom [ owl:intersectionOf [ rdf:first :carbon_dioxide ;
                                                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                                                    owl:onProperty :part_of ;
                                                                    owl:someValuesFrom :soil ] ;
                                                            rdf:rest :nil ] ] ] ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""The concentration of carbon dioxide when measured in soil."" .

","The concentration of carbon dioxide in soil has the same characteristics as the intersection of entities that have a concentration of and those that are at least characteristic of entities that intersect with carbon dioxide and entities that are at least part of some soil. Additionally, the concentration of carbon dioxide in soil is identified as a type of concentration of organic molecular entities in soil. It is also considered a type of entity that possesses characteristics of the intersection between carbon dioxide and entities that are at least part of some soil. Furthermore, the concentration of carbon dioxide in soil is defined as the measurement of carbon dioxide concentration within the soil.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_04000004,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:concentration_of_carbon_dioxide_in_air rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :characteristic_of ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :carbon_dioxide ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :part_of ;
                                            owl:someValuesFrom :air ] ;
                                    rdf:rest :nil ] ] ] ],
        :concentration_of ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :concentration_of ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :characteristic_of ;
                                    owl:someValuesFrom [ owl:intersectionOf [ rdf:first :carbon_dioxide ;
                                                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                                                    owl:onProperty :part_of ;
                                                                    owl:someValuesFrom :air ] ;
                                                            rdf:rest :nil ] ] ] ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""The concentration of carbon dioxide when measured in air."" .

","The concentration of carbon dioxide in air is defined as the concentration of carbon dioxide when measured in air. It is a type of concentration and also a type of characteristic that is both an intersection of carbon dioxide and at least a part of some air. Furthermore, the concentration of carbon dioxide in air is the same as an intersection of a characteristic that includes the concentration and an element that is at least part of some air and intersects with carbon dioxide.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_04000005,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:concentration_of_carbon_dioxide_in_freshwater rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :characteristic_of ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :carbon_dioxide ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :part_of ;
                                            owl:someValuesFrom :fresh_water ] ;
                                    rdf:rest :nil ] ] ] ],
        :concentration_of ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :concentration_of ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :characteristic_of ;
                                    owl:someValuesFrom [ owl:intersectionOf [ rdf:first :carbon_dioxide ;
                                                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                                                    owl:onProperty :part_of ;
                                                                    owl:someValuesFrom :fresh_water ] ;
                                                            rdf:rest :nil ] ] ] ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""The concentration of carbon dioxide when measured in freshwater."" .

","The concentration of carbon dioxide in freshwater is defined as the concentration of carbon dioxide when measured in freshwater. It shares the same characteristic with an intersection of carbon dioxide and an element that is at least part of some freshwater. Moreover, the concentration of carbon dioxide in freshwater is a type of concentration and is also classified as a type that is at least characteristic of an intersection involving carbon dioxide and an element that is at least part of some freshwater.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_04000006,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:concentration_of_carbon_dioxide_in_seawater rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :characteristic_of ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :carbon_dioxide ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :part_of ;
                                            owl:someValuesFrom :sea_water ] ;
                                    rdf:rest :nil ] ] ] ],
        :concentration_of ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :concentration_of ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :characteristic_of ;
                                    owl:someValuesFrom [ owl:intersectionOf [ rdf:first :carbon_dioxide ;
                                                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                                                    owl:onProperty :part_of ;
                                                                    owl:someValuesFrom :sea_water ] ;
                                                            rdf:rest :nil ] ] ] ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""The concentration of carbon dioxide when measured in seawater."" .

","The concentration of carbon dioxide in seawater is described in several ways. It is identical to something that is characterized by and at least part of an intersection concerning carbon dioxide and something that is, at least, a part of seawater. This concentration is a specific type of concentration and is also defined as a characteristic of an entity that intersects the properties of carbon dioxide and entities that are parts of seawater. Furthermore, the concentration of carbon dioxide in seawater is defined as the measurement of carbon dioxide within seawater.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_04000007,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:lake_water rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :lake ],
        :liquid_water ;
    :has_definition ""Water which is part of a lake."" .

",Lake water is a type of liquid water and also a type of something that is at least part of some lake. It is defined as water which is part of a lake.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_04000008,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:soil_organic_matter rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :soil ],
        :organic_material ;
    :has_definition ""Organic material in soil, which consists of plant and animal residues at various stages of decomposition, cells and tissues of soil organisms, and substances synthesized by soil organisms."" .

","Soil organic matter is a type of organic material and is part of some soil. It is defined as organic material in soil, which consists of plant and animal residues at various stages of decomposition, cells and tissues of soil organisms, and substances synthesized by soil organisms.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_04000009,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:active_permafrost_layer rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :adjacent_to ;
            owl:someValuesFrom :permafrost ],
        [ a owl:Restriction ;
            owl:onProperty :participates_in ;
            owl:someValuesFrom :permafrost_thawing_process ],
        :active_layer_in_a_cryosphere ;
    :has_definition ""A layer which is composed of ground that is 1) subject to annual thawing and freezing and 2) present in areas underlain by permafrost."" ;
    :has_exact_synonym ""active layer of permafrost"" .

","The active permafrost layer, which is also precisely referred to as the active layer of permafrost, is a type of active layer within the cryosphere. It is characterized by being part of or adjacent to permafrost regions and plays a role in the permafrost thawing process. This layer is defined as ground that undergoes annual thawing and freezing cycles and is found in areas that are underlain by permafrost.",5,True
