ontology,root,fragment,text,llm_text,statements,llm
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#AsparagusTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:asparagus_topping a owl:Class ;
    owl:disjointWith :artichoke_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :mild .

","asparagus topping is a type of a vegetable topping.
asparagus topping is a type of at least has spiciness some a mild.
asparagus topping is different from (a pepper topping, and a leek topping, and a petit pois topping, and a spinach topping, and a caper topping, and a garlic topping, and a mushroom topping, and a tomato topping, and an olive topping, and an onion topping, and a rocket topping, and an artichoke topping).","Asparagus topping is a type of vegetable topping. It has at least some mild spiciness. It is distinct from pepper topping, leek topping, petit pois topping, spinach topping, caper topping, garlic topping, mushroom topping, tomato topping, olive topping, onion topping, rocket topping, and artichoke topping.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PizzaBase,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:pizza_base a owl:Class ;
    owl:disjointWith :ice_cream,
        :pizza,
        :pizza_topping .

","pizza base is a type of a domain concept.
pizza base is different from (a pizza, and an ice cream, and a pizza topping).","The pizza base is a type of domain concept that is distinct from a pizza, an ice cream, and a pizza topping.",2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Giardiniera,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .

:giardiniera a owl:Class ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :mushroom_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :leek_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :peperonata_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :sliced_tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :mozzarella_topping .

[] a owl:Restriction ;
    owl:allValuesFrom [ a owl:Class ;
            owl:unionOf [ rdf:first :leek_topping ;
                    rdf:rest [ rdf:first :mozzarella_topping ;
                            rdf:rest [ rdf:first :mushroom_topping ;
                                    rdf:rest [ rdf:first :olive_topping ;
                                            rdf:rest [ rdf:first :peperonata_topping ;
                                                    rdf:rest [ rdf:first :petit_pois_topping ;
                                                            rdf:rest [ rdf:first :sliced_tomato_topping ;
                                                                    rdf:rest [ rdf:first :tomato_topping ;
                                                                            rdf:rest :nil ] ] ] ] ] ] ] ] ] ;
    owl:onProperty :has_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :olive_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :petit_pois_topping .

","giardiniera is a type of a named pizza.
giardiniera is a type of at least has topping some a leek topping.
giardiniera is a type of at least has topping some a mozzarella topping.
giardiniera is a type of at least has topping some a mushroom topping.
giardiniera is a type of at least has topping some a peperonata topping.
giardiniera is a type of at least has topping some a petit pois topping.
giardiniera is a type of at least has topping some a sliced tomato topping.
giardiniera is a type of at least has topping some a tomato topping.
giardiniera is a type of at least has topping some an olive topping.
giardiniera is a type of only has topping any of (a leek topping, and a mozzarella topping, and a mushroom topping, and an olive topping, and a peperonata topping, and a petit pois topping, and a sliced tomato topping, and a tomato topping).
giardiniera is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and an american hot, and a sloppy giuseppe, and a veneziana, and an unclosed pizza, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and an american, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","Giardiniera is a unique type of pizza that includes a variety of toppings such as leek, mozzarella, mushroom, peperonata, petit pois, sliced tomato, tomato, and olive. It is distinct from other pizzas like la reine, frutti di mare, fiorentina, margherita, american hot, sloppy giuseppe, veneziana, unclosed pizza, mushroom, pollo ad astra, caprina, cajun, american, prince carlo, capricciosa, siciliana, parmense, rosa, soho, quattro formaggi, four seasons, and napoletana.",11,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#VegetarianPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:vegetarian_pizza a owl:Class ;
    rdfs:comment ""Any pizza that does not have fish topping and does not have meat topping is a VegetarianPizza. Members of this class do not need to have any toppings at all.""@en ;
    owl:disjointWith :non_vegetarian_pizza .

[] a owl:Class ;
    owl:intersectionOf [ rdf:first [ a owl:Class ;
                    owl:complementOf [ a owl:Restriction ;
                            owl:onProperty :has_topping ;
                            owl:someValuesFrom :meat_topping ] ] ;
            rdf:rest [ rdf:first [ a owl:Class ;
                            owl:complementOf [ a owl:Restriction ;
                                    owl:onProperty :has_topping ;
                                    owl:someValuesFrom :fish_topping ] ] ;
                    rdf:rest [ rdf:first :pizza ;
                            rdf:rest :nil ] ] ] .

","vegetarian pizza is different from a non vegetarian pizza.
vegetarian pizza is same as all of (complement of at least has topping some a meat topping, and complement of at least has topping some a fish topping, and a pizza).","A vegetarian pizza is different from a non-vegetarian pizza. Specifically, a vegetarian pizza is one that does not have any meat or fish toppings and is still a pizza.",2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#TobascoPepperSauce,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tobasco_pepper_sauce a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :hot ],
        :sauce_topping .

","tobasco pepper sauce is a type of a sauce topping.
tobasco pepper sauce is a type of at least has spiciness some a hot.",Tabasco pepper sauce is a type of sauce topping that has some level of spiciness and is considered hot.,2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#HamTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:ham_topping a owl:Class ;
    owl:disjointWith :chicken_topping,
        :hot_spiced_beef_topping,
        :peperoni_sausage_topping .

","ham topping is a type of a meat topping.
ham topping is different from (a peperoni sausage topping, and a chicken topping, and a hot spiced beef topping).","Ham topping is a type of meat topping that is different from pepperoni sausage topping, chicken topping, and hot spiced beef topping.",2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#VegetableTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:vegetable_topping a owl:Class ;
    owl:disjointWith :cheese_topping,
        :fish_topping,
        :fruit_topping,
        :herb_spice_topping,
        :meat_topping,
        :nut_topping,
        :sauce_topping .

","vegetable topping is a type of a pizza topping.
vegetable topping is different from (a cheese topping, and a fruit topping, and a herb spice topping, and a meat topping, and a fish topping, and a nut topping, and a sauce topping).","Vegetable topping is a specific type of pizza topping that is distinct from cheese, fruit, herb spice, meat, fish, nut, and sauce toppings.",2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Soho,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .

:soho a owl:Class ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :unclosed_pizza,
        :veneziana .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :mozzarella_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :rocket_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :parmesan_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :garlic_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :olive_topping .

[] a owl:Restriction ;
    owl:allValuesFrom [ a owl:Class ;
            owl:unionOf [ rdf:first :garlic_topping ;
                    rdf:rest [ rdf:first :mozzarella_topping ;
                            rdf:rest [ rdf:first :olive_topping ;
                                    rdf:rest [ rdf:first :parmesan_topping ;
                                            rdf:rest [ rdf:first :rocket_topping ;
                                                    rdf:rest [ rdf:first :tomato_topping ;
                                                            rdf:rest :nil ] ] ] ] ] ] ] ;
    owl:onProperty :has_topping .

","soho is a type of a named pizza.
soho is a type of at least has topping some a garlic topping.
soho is a type of at least has topping some a mozzarella topping.
soho is a type of at least has topping some a parmesan topping.
soho is a type of at least has topping some a rocket topping.
soho is a type of at least has topping some a tomato topping.
soho is a type of at least has topping some an olive topping.
soho is a type of only has topping any of (a garlic topping, and a mozzarella topping, and an olive topping, and a parmesan topping, and a rocket topping, and a tomato topping).
soho is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and an american hot, and a veneziana, and a sloppy giuseppe, and an unclosed pizza, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and a giardiniera, and an american, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a quattro formaggi, and a four seasons, and a napoletana).","Soho is a specific type of pizza. It includes toppings such as garlic, mozzarella, parmesan, rocket, tomato, and olives. Soho does not include any other toppings besides these. Additionally, Soho is distinct from other pizzas like La Reine, Frutti di Mare, Fiorentina, Margherita, American Hot, Veneziana, Sloppy Giuseppe, any unclosed pizza, Mushroom, Pollo Ad Astra, Caprina, Cajun, Giardiniera, American, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Quattro Formaggi, Four Seasons, and Napoletana.",9,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#RedOnionTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:red_onion_topping a owl:Class ;
    rdfs:subClassOf :onion_topping .

",red onion topping is a type of an onion topping.,Red onion topping is a specific kind of onion topping.,1,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PetitPoisTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:petit_pois_topping a owl:Class ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :mild .

","petit pois topping is a type of a vegetable topping.
petit pois topping is a type of at least has spiciness some a mild.
petit pois topping is different from (a pepper topping, and a leek topping, and a spinach topping, and a caper topping, and a garlic topping, and a mushroom topping, and a tomato topping, and an olive topping, and a rocket topping, and an onion topping, and an asparagus topping, and an artichoke topping).","Petit pois topping is a vegetable topping that has at least some mild spiciness. It is distinct from pepper topping, leek topping, spinach topping, caper topping, garlic topping, mushroom topping, tomato topping, olive topping, rocket topping, onion topping, asparagus topping, and artichoke topping.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SpinachTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:spinach_topping a owl:Class ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :mild .

","spinach topping is a type of a vegetable topping.
spinach topping is a type of at least has spiciness some a mild.
spinach topping is different from (a pepper topping, and a leek topping, and a petit pois topping, and a caper topping, and a garlic topping, and a mushroom topping, and a tomato topping, and an olive topping, and an onion topping, and an asparagus topping, and a rocket topping, and an artichoke topping).","Spinach topping is a type of vegetable topping that has some mild spiciness. It is distinct from pepper topping, leek topping, petit pois topping, caper topping, garlic topping, mushroom topping, tomato topping, olive topping, onion topping, asparagus topping, rocket topping, and artichoke topping.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#GarlicTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:garlic_topping a owl:Class ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :medium .

","garlic topping is a type of a vegetable topping.
garlic topping is a type of at least has spiciness some a medium.
garlic topping is different from (a pepper topping, and a leek topping, and a petit pois topping, and a spinach topping, and a caper topping, and a mushroom topping, and a tomato topping, and an asparagus topping, and an onion topping, and a rocket topping, and an olive topping, and an artichoke topping).","Garlic topping is a type of vegetable topping that has at least some medium spiciness. It is distinct from pepper topping, leek topping, petit pois topping, spinach topping, caper topping, mushroom topping, tomato topping, asparagus topping, onion topping, rocket topping, olive topping, and artichoke topping.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#MeatyPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:meaty_pizza a owl:Class ;
    rdfs:comment ""Any pizza that has at least one meat topping""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first :pizza ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_topping ;
                                    owl:someValuesFrom :meat_topping ] ;
                            rdf:rest :nil ] ] ] .

","meaty pizza is same as all of (a pizza, and at least has topping some a meat topping).",A meaty pizza is a pizza that has at least one meat topping.,1,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#OliveTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:olive_topping a owl:Class ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :mild .

","olive topping is a type of a vegetable topping.
olive topping is a type of at least has spiciness some a mild.
olive topping is different from (a pepper topping, and a petit pois topping, and a leek topping, and a spinach topping, and a caper topping, and a garlic topping, and a mushroom topping, and a tomato topping, and a rocket topping, and an onion topping, and an asparagus topping, and an artichoke topping).","Olive topping is a type of vegetable topping that has at least some mild spiciness. It is different from pepper topping, petit pois topping, leek topping, spinach topping, caper topping, garlic topping, mushroom topping, tomato topping, rocket topping, onion topping, asparagus topping, and artichoke topping.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Mushroom,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .

:mushroom a owl:Class ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :mushroom_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :tomato_topping .

[] a owl:Restriction ;
    owl:allValuesFrom [ a owl:Class ;
            owl:unionOf [ rdf:first :mozzarella_topping ;
                    rdf:rest [ rdf:first :mushroom_topping ;
                            rdf:rest [ rdf:first :tomato_topping ;
                                    rdf:rest :nil ] ] ] ] ;
    owl:onProperty :has_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :mozzarella_topping .

","mushroom is a type of a named pizza.
mushroom is a type of at least has topping some a mozzarella topping.
mushroom is a type of at least has topping some a mushroom topping.
mushroom is a type of at least has topping some a tomato topping.
mushroom is a type of only has topping any of (a mozzarella topping, and a mushroom topping, and a tomato topping).
mushroom is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and a veneziana, and an american hot, and a sloppy giuseppe, and an unclosed pizza, and a pollo ad astra, and a caprina, and a cajun, and an american, and a giardiniera, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","A mushroom pizza is a specific type of pizza that includes at least mozzarella, mushroom, and tomato toppings. It only has these three toppings and no others. Additionally, it is distinct from other pizza varieties such as la reine, frutti di mare, fiorentina, margherita, veneziana, american hot, sloppy giuseppe, unclosed pizza, pollo ad astra, caprina, cajun, american, giardiniera, prince carlo, capricciosa, siciliana, parmense, rosa, soho, quattro formaggi, four seasons, and napoletana.",6,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SpicyPizzaEquivalent,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:spicy_pizza_equivalent a owl:Class ;
    rdfs:comment ""An alternative definition for the SpicyPizza which does away with needing a definition of SpicyTopping and uses a slightly more complicated restriction: Pizzas that have at least one topping that is both a PizzaTopping and has spiciness hot are members of this class. ""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first :pizza ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_topping ;
                                    owl:someValuesFrom [ a owl:Class ;
                                            owl:intersectionOf [ rdf:first :pizza_topping ;
                                                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                                                    owl:onProperty :has_spiciness ;
                                                                    owl:someValuesFrom :hot ] ;
                                                            rdf:rest :nil ] ] ] ] ;
                            rdf:rest :nil ] ] ] .

","spicy pizza equivalent is same as all of (a pizza, and at least has topping some all of (a pizza topping, and at least has spiciness some a hot)).",A spicy pizza is equivalent to a pizza that has a topping which includes a pizza topping with some level of spiciness that is hot.,1,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#RocketTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:rocket_topping a owl:Class ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :spinach_topping,
        :tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :medium .

","rocket topping is a type of a vegetable topping.
rocket topping is a type of at least has spiciness some a medium.
rocket topping is different from (a pepper topping, and a leek topping, and a petit pois topping, and a spinach topping, and a caper topping, and a garlic topping, and a mushroom topping, and a tomato topping, and an onion topping, and an olive topping, and an asparagus topping, and an artichoke topping).","Rocket topping is a type of vegetable topping known for having at least some medium spiciness. It is distinct from pepper topping, leek topping, petit pois topping, spinach topping, caper topping, garlic topping, mushroom topping, tomato topping, onion topping, olive topping, asparagus topping, and artichoke topping.",3,gpt-4o
