ontology,root,fragment,text,statements,llm_used
envo,http://purl.obolibrary.org/obo/ENVO_01001081,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:environmental_variability rdfs:subClassOf :environmental_condition ;
    :has_definition ""A condition which inheres in an environmental system by virtue of that system undergoing variation in its composition, the distribution of the qualities its components bear, and/or in the processes which occur within it and which it participates in."" .

","Environmental variability is a term that refers to the natural fluctuations or changes in environmental conditions over time. These variations can include changes in temperature, precipitation, wind patterns, and other factors that can impact ecosystems and living organisms. Environmental variability is an important concept in fields such as climate science, biology, and conservation. Understanding how different factors interact and affect the environment can help scientists and policymakers make informed decisions about managing resources and protecting biodiversity.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01001082,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:climate rdfs:subClassOf :environmental_disposition ;
    :has_definition ""The disposition of an environmental system, particularly those influencing atmospheres, to manifest a cyclic pattern of weather over time."" .

","Climate refers to the average weather conditions that a particular region experiences over an extended period of time. It is influenced by various factors such as temperature, humidity, wind patterns, and ocean currents. Climate can vary significantly from one season to another and even within the same season depending on the location. Understanding climate is important for making decisions related to agriculture, energy production, and natural resources management.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01001083,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cloud_formation_process rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom :water_vapour ],
        [ a owl:Restriction ;
            owl:onProperty :causally_downstream_of_or_within ;
            owl:someValuesFrom :nucleation_of_cloud_condensation ],
        [ a owl:Restriction ;
            owl:onProperty :has_output ;
            owl:someValuesFrom :cloud ],
        :atmospheric_process,
        :hydrological_process,
        :material_accumulation_process ;
    :has_definition ""A process during which water vapour condensing in the atmosphere aggregates into clouds."" ;
    :has_exact_synonym ""cloud formation"" .

","Cloud formation is the process through which water vapor condenses and aggregates into clouds. It plays a crucial role in atmospheric processes, including precipitation and climate regulation. The cloud formation process can be influenced by various factors such as temperature, humidity, and wind patterns. It is often described as a material accumulation process, as the water vapor condenses and forms droplets or ice particles that continue to grow in size until they become visible as clouds.",8,True
envo,http://purl.obolibrary.org/obo/ENVO_01001084,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:particulate_matter_formation_process rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_output ;
            owl:someValuesFrom :particulate_environmental_material ],
        :material_transformation_process ;
    :has_definition ""A process during which microscopic solid or liquid objects are formed."" ;
    :has_related_synonym ""particle formation"" .

",Agent is a machine learning model capable of understanding and generating human-like text.,4,True
envo,http://purl.obolibrary.org/obo/ENVO_01001085,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:atmospheric_aerosol_formation rdfs:subClassOf :aerosol_formation_process,
        :atmospheric_process ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :aerosol_formation_process ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :occurs_in ;
                                    owl:someValuesFrom :atmosphere ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""An aerosol formation process which occurs in an atmosphere."" ;
    :has_exact_synonym ""atmospheric aerosol formation"" .

","Atmospheric aerosol formation refers to the process by which particles are formed in the atmosphere. These particles can come from various sources such as dust, soot, and chemical reactions. The size of these particles can range from nanometers to micrometers, and they can have a significant impact on air quality and climate.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_01001086,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:formation_of_a_solid_aerosol_in_an_atmosphere rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_output ;
            owl:someValuesFrom :aerosolised_solids ],
        :atmospheric_aerosol_formation ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :atmospheric_aerosol_formation ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_output ;
                                    owl:someValuesFrom :aerosolised_solids ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""A process during which an aerosol, consisting of solid particulates suspended in a gas, is formed in an atmosphere."" ;
    :has_related_synonym ""formation of solid particles in an atmosphere"" .

","formation of solid particles in an atmosphere is a type of atmospheric aerosol formation.
formation of solid particles in an atmosphere is a type of something that at least has output some aerosolised solids.
formation of solid particles in an atmosphere has definition A process during which solid particulates are formed and suspended in a gas, in the atmosphere..
formation of solid particles in an atmosphere has related synonym formation of a solid aerosol in an atmosphere.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_01001087,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:formation_of_a_liquid_aerosol_in_an_atmosphere rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_output ;
            owl:someValuesFrom :aerosolised_liquids ],
        :atmospheric_aerosol_formation ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :atmospheric_aerosol_formation ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_output ;
                                    owl:someValuesFrom :aerosolised_liquids ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""A process during which an aerosol, consisting of droplets of liquid suspended in gas, is formed in an atmosphere."" ;
    :has_related_synonym ""formation of liquid droplets in an atmosphere"",
        ""formation of liquid particles in an atmosphere"" .

","formation of a liquid aerosol in an atmosphere is a type of atmospheric aerosol formation.
formation of a liquid aerosol in an atmosphere is a process during which an aerosol, consisting of droplets of liquid suspended in gas, is formed in the atmosphere.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01001088,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:aerosolised_liquids rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom [ owl:unionOf [ rdf:first :quality_of_a_solid ;
                            rdf:rest [ rdf:first :quality_of_a_liquid ;
                                    rdf:rest :nil ] ] ] ],
        [ a owl:Restriction ;
            owl:onProperty :surrounded_by ;
            owl:someValuesFrom :air ],
        [ a owl:Restriction ;
            owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :environmental_material ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :has_quality ;
                                            owl:someValuesFrom :quality_of_a_liquid ] ;
                                    rdf:rest :nil ] ] ] ],
        :aerosol ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :aerosol ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :composed_primarily_of ;
                                    owl:someValuesFrom [ owl:intersectionOf [ rdf:first :environmental_material ;
                                                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                                                    owl:onProperty :has_quality ;
                                                                    owl:someValuesFrom :quality_of_a_liquid ] ;
                                                            rdf:rest :nil ] ] ] ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""An aerosol which has non-gaseous parts that are primarily composed of liquid droplets.""^^xsd:string ;
    :has_exact_synonym ""liquid aerosol"" .

","Aerosolized liquids, on the other hand, is a term that refers to an aerosol which has non-gaseous parts that are primarily composed of liquid droplets.",7,True
envo,http://purl.obolibrary.org/obo/ENVO_01001089,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:aerosolised_solids rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom [ owl:unionOf [ rdf:first :quality_of_a_solid ;
                            rdf:rest [ rdf:first :quality_of_a_liquid ;
                                    rdf:rest :nil ] ] ] ],
        [ a owl:Restriction ;
            owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :environmental_material ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :has_quality ;
                                            owl:someValuesFrom :quality_of_a_solid ] ;
                                    rdf:rest :nil ] ] ] ],
        [ a owl:Restriction ;
            owl:onProperty :surrounded_by ;
            owl:someValuesFrom :air ],
        :aerosol ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :aerosol ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :composed_primarily_of ;
                                    owl:someValuesFrom [ owl:intersectionOf [ rdf:first :environmental_material ;
                                                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                                                    owl:onProperty :has_quality ;
                                                                    owl:someValuesFrom :quality_of_a_solid ] ;
                                                            rdf:rest :nil ] ] ] ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""An aerosol which has non-gaseous parts that are primarily composed of solid particles.""^^xsd:string ;
    :has_exact_synonym ""solid aerosol"" .

","Aerosolized solids is a type of aerosol that consists of solid particles suspended in the air. These particles can come from various sources such as soil, dust, pollen, and human skin cells. Aerosolized solids can be harmful if inhaled, as they can cause respiratory problems and other health issues. It is important to take measures to reduce exposure to aerosolized solids, such as wearing a mask or avoiding areas with high levels of particle concentration.",7,True
envo,http://purl.obolibrary.org/obo/ENVO_01001090,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:formation_of_a_solid_aerosol_from_gaseous_material_in_an_atmosphere rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_input ;
            owl:someValuesFrom :gaseous_environmental_material ],
        :formation_of_a_solid_aerosol_in_an_atmosphere ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :formation_of_a_solid_aerosol_in_an_atmosphere ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_input ;
                                    owl:someValuesFrom :gaseous_environmental_material ] ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :has_output ;
                                            owl:someValuesFrom :aerosolised_solids ] ;
                                    rdf:rest :nil ] ] ] ] ;
    :has_broad_synonym ""atmospheric formation of a solid aerosol"",
        ""formation of a solid aerosol in an atmosphere"",
        ""formation of a solid aerosol in the atmosphere"" ;
    :has_definition ""A process during which microscopic solid particulates are formed from gaseous materials in an atmosphere."" ;
    :has_related_synonym ""formation of solid particles from gaseous material in an atmosphere"" .

","formation of a solid aerosol from gaseous material in an atmosphere is the process during which microscopic solid particulates are formed from gaseous materials in an atmosphere.
formation of a solid aerosol from gaseous material in an atmosphere is a type of formation of a solid aerosol in an atmosphere.
formation of a solid aerosol from gaseous material in an atmosphere is a type of something that at least has input some gaseous environmental material.
formation of a solid aerosol from gaseous material in an atmosphere has definition the process during which microscopic solid particulates are formed from gaseous materials in an atmosphere..
formation of a solid aerosol from gaseous material in an atmosphere has broad synonym atmospheric formation of a solid aerosol.
formation of a solid aerosol from gaseous material in an atmosphere has broad synonym formation of a solid aerosol in an atmosphere.
formation of a solid aerosol from gaseous material in an atmosphere has broad synonym formation of a solid aerosol in the atmosphere.
formation of a solid aerosol from gaseous material in an atmosphere has related synonym formation of solid particles from gaseous material in an atmosphere.",8,True
envo,http://purl.obolibrary.org/obo/ENVO_01001091,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:formation_of_a_liquid_aerosol_from_gaseous_material_in_an_atmosphere rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_input ;
            owl:someValuesFrom :gaseous_environmental_material ],
        :formation_of_a_liquid_aerosol_in_an_atmosphere ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :formation_of_a_liquid_aerosol_in_an_atmosphere ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_input ;
                                    owl:someValuesFrom :gaseous_environmental_material ] ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :has_output ;
                                            owl:someValuesFrom :aerosolised_liquids ] ;
                                    rdf:rest :nil ] ] ] ] ;
    :has_definition ""A process during which microscopic liquid droplets are formed from gaseous materials in an atmosphere."" ;
    :has_exact_synonym ""atmospheric formation of a liquid aerosol"",
        ""formation of a liquid aerosol in an atmosphere"",
        ""formation of a liquid aerosol in the atmosphere"" ;
    :has_related_synonym ""formation of liquid droplets from gaseous material in an atmosphere"",
        ""formation of liquid particles from gaseous material in an atmosphere"" .

","formation of a liquid aerosol from gaseous material in an atmosphere is the process during which microscopic liquid droplets are formed from gaseous materials in an atmosphere. This can occur through various processes such as the condensation of vapor into droplets, the nucleation of particles that then grow into droplets, or the collision and coalescence of existing droplets. The formation of a liquid aerosol can have important implications for atmospheric chemistry, climate, and human health, as it can affect the transport and transformation of gases and particles in the atmosphere.",9,True
envo,http://purl.obolibrary.org/obo/ENVO_01001092,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tectonic_lake rdfs:subClassOf [ owl:intersectionOf [ rdf:first [ a owl:Restriction ;
                            owl:onProperty :contained_in ;
                            owl:someValuesFrom :depressed_landform ] ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :formed_as_result_of ;
                                    owl:someValuesFrom :tectonic_movement ] ;
                            rdf:rest :nil ] ] ],
        :lake ;
    :has_definition ""A lake which is contained in a depression formed by the deformation and resulting lateral and vertical movements of a lithosphere."" .

","A tectonic lake is a type of lake that forms as a result of tectonic movements in the Earth's crust. It is contained within a depression that was formed by these movements, and may be surrounded by fault lines or other evidence of ongoing tectonic activity. Tectonic lakes can vary greatly in size and depth, and are often found in areas with high levels of seismic activity or recent geologic history.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01001093,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tectonic_movement rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom :tectonic_plate ],
        :material_transport_process ;
    :has_definition ""A process during which pieces of a planetary crust and uppermost mantle move."" .

",tectonic movement is a type of material transport process that occurs when pieces of a planetary crust and uppermost mantle move.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_01001094,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:convergent_tectonic_movement rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part_that_occurs_in ;
            owl:someValuesFrom :convergent_plate_boundary ],
        :tectonic_movement ;
    :has_definition ""A process during which pieces of a planetary crust and uppermost mantle move towards one another."" .

","Convergent tectonic movement is a type of tectonic movement that occurs at convergent plate boundaries, where two or more tectonic plates come together and collide. This process results in the upward movement of rocks and magma from the mantle towards the Earth's surface, leading to the formation of new crust and sometimes even volcanic activity.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01001095,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:divergent_tectonic_movement rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part_that_occurs_in ;
            owl:someValuesFrom :divergent_plate_boundary ],
        :tectonic_movement ;
    :has_definition ""A process during which pieces of a planetary crust and uppermost mantle move away from one another."" ;
    :has_exact_synonym ""constructive tectonic movement"",
        ""extensional tectonic movement"" .

","Divergent tectonic movement is a type of tectonic movement that occurs at divergent plate boundaries. It is characterized by the movement of pieces of a planet's crust and uppermost mantle away from one another. This process can result in the formation of new crust and the creation of volcanoes, as well as the separation of continents. The opposite of divergent tectonic movement is convergent tectonic movement, which occurs at convergent plate boundaries and results in the collision of two plates and the formation of mountains.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_01001096,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:transform_tectonic_movement rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part_that_occurs_in ;
            owl:someValuesFrom :transform_plate_boundary ],
        :tectonic_movement ;
    :has_definition ""A process during which pieces of a planetary crust and uppermost mantle move along each other in a predominantly horizontal manner, either in a sinistral (left lateral) or dextral (right lateral) direction."" ;
    :has_exact_synonym ""conservative tectonic movement"" .

","Transform tectonic movement is a type of movement that occurs in the Earth's crust and mantle. It takes place at transform plate boundaries, where two plates move past each other horizontally, either to the left or right. This movement can result in the creation of faults, which are cracks in the Earth's surface caused by the movement of the plates. Transform tectonic movement is an essential process that helps to shape and change the Earth's surface over time.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01001097,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tectonic_plate rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :platelike ],
        [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :tectonic_plate_boundary ],
        [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :lithosphere ],
        :solid_astronomical_body_part ;
    :has_definition ""A part of a lithosphere which is separated by other such parts by geographic faults or similar geomorphological discontinuities."" .

",A tectonic plate is a type of solid astronomical body part that at least has quality some platelike and overlaps with other such plates by a tectonic plate boundary.,5,True
envo,http://purl.obolibrary.org/obo/ENVO_01001098,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:tectonic_plate_boundary rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :tectonic_plate ],
        [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :linear ],
        [ a owl:Restriction ;
            owl:minQualifiedCardinality ""2""^^xsd:nonNegativeInteger ;
            owl:onClass :tectonic_plate ;
            owl:onProperty :has_component ],
        [ a owl:Restriction ;
            owl:onProperty :formed_as_result_of ;
            owl:someValuesFrom :tectonic_movement ],
        :environmental_zone ;
    :has_definition ""A geomorphological feature which is formed where two or more tectonic plates move towards, away from, or along one another, resulting in deformation of the lithosphere."" .

","A tectonic plate boundary is a geomorphological feature that forms as a result of the movement of two or more tectonic plates towards, away from, or along one another. It can lead to deformation of the lithosphere and may cause earthquakes or other geological events.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01001099,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:divergent_plate_boundary rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :contains_process ;
            owl:someValuesFrom :divergent_tectonic_movement ],
        :tectonic_plate_boundary ;
    :has_definition ""A geomorphological feature which is formed where two or more tectonic plates are actively moving away from one another, resulting in deformation of the lithosphere that forms rifts or ridges."" ;
    :has_exact_synonym ""constructive boundary"",
        ""constructive plate boundary"",
        ""divergent boundary"",
        ""extensional boundary"",
        ""extensional plate boundary"" .

","A divergent plate boundary is a type of tectonic plate boundary where two or more plates are moving away from each other. This movement results in deformation of the lithosphere, which can create rifts or ridges. A constructive boundary and an extensional boundary are also types of divergent plate boundaries.",8,True
envo,http://purl.obolibrary.org/obo/ENVO_01001100,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:convergent_plate_boundary rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :contains_process ;
            owl:someValuesFrom :tectonic_plate_subduction ],
        :tectonic_plate_boundary ;
    :has_definition ""A geomorphological feature which is formed where two or more tectonic plates are actively moving towards one another, resulting in deformation of the lithosphere that forces one plate below the other where it melts in the mantle."" ;
    :has_exact_synonym ""convergent boundary"",
        ""destructive boundary"",
        ""destructive plate boundary"" .

",A convergent plate boundary is a type of tectonic plate boundary where two plates are moving towards each other and one plate is forced beneath the other. This process can result in the melting of the subducted plate and the formation of new crust. The deformation of the lithosphere caused by this process can also lead to the creation of volcanoes and earthquakes.,6,True
envo,http://purl.obolibrary.org/obo/ENVO_01001101,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:transform_plate_boundary rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :contains_process ;
            owl:someValuesFrom :transform_tectonic_movement ],
        :tectonic_plate_boundary ;
    :has_definition ""A geomorphological feature which is formed where two or more tectonic plates are actively moving along one another in either a sinistral (left lateral) or dextral (right lateral) horizontal direction."" ;
    :has_exact_synonym ""transform boundary"" ;
    :has_related_synonym ""transform fault"" .

","Transform plate boundary is a type of tectonic plate boundary where two or more plates are moving horizontally past each other. This process can result in the formation of faults and folds in the surrounding landscape, as well as the creation of new crustal material through the subduction of one plate beneath another.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_01001102,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tectonic_plate_subduction rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom [ a owl:Restriction ;
                    owl:onProperty :part_of ;
                    owl:someValuesFrom :planetary_mantle ] ],
        :convergent_tectonic_movement ;
    :has_definition ""A convergent tectonic movement process during which one plate moves under another and is forced or sinks due to gravity into a mantle."" ;
    :has_exact_synonym ""subduction"" .

","tectonic plate subduction is a type of convergent tectonic movement. Tectonic plate subduction is a process that occurs when one plate moves under another and sinks into the mantle due to gravity. This type of movement is characterized by the collision of two tectonic plates, resulting in the subduction of one plate beneath the other. The subducting plate is pushed downward and eventually disappears into the mantle, while the overlying plate continues to move forward. Tectonic plate subduction plays a significant role in Earth's geological processes, including the formation of mountain ranges and the creation of new crustal material.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01001103,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:detritus rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :granular ],
        :organic_material ;
    :has_definition ""An organic material which is primarily composed of dead particulate matter.""@en .

","detritus is a type of organic material.
detritus is a type of something that at least has quality some granular.
detritus has definition An organic material which is primarily composed of dead particulate matter..",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01001104,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:rift_zone rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :contains_process ;
            owl:someValuesFrom :divergent_tectonic_movement ],
        :compound_astronomical_body_part ;
    :has_definition ""A compound astronomical body part in which extensional tectonic processes occur and where the lithosphere is being pulled apart."" ;
    :has_exact_synonym ""rift"" .

","Rift Zone: A Rift Zone is a type of geological formation that results from the movement and separation of tectonic plates in the Earth's crust. It forms when two or more plates move apart from each other, causing the crust to stretch and break. As a result, the rift zone can become wider over time and eventually form a valley or even split the continent in some cases.

Rifts occur in various parts of the world, including Africa, South America, Asia, and Antarctica. They are often associated with volcanic activity, earthquakes, and other geological phenomena. Rift zones can be dangerous areas for humans and wildlife alike due to their unstable nature and potential for sudden changes in terrain.

In summary, a Rift Zone is a type of geological formation that occurs when tectonic plates move apart from each other, causing the crust to stretch and break. They can become wider over time and eventually form valleys or even split continents.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01001105,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:aeolian_lake rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :formed_as_result_of ;
            owl:someValuesFrom :aeolian_transport_process ],
        :lake ;
    :has_definition ""A lake which fills a basin that has been dammed by wind-blown sand,  formed between sand dunes oriented by winds; or formed by wind action under previously arid paleoenvironments."" .

","Aeolian lake is a type of lake that forms as a result of wind-blown sand damming a basin, or by wind action under previously arid paleoenvironments.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01001106,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:landslide_lake rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :formed_as_result_of ;
            owl:someValuesFrom :landslide_process ],
        [ a owl:Restriction ;
            owl:onProperty :adjacent_to ;
            owl:someValuesFrom :landslide ],
        :lake ;
    :has_definition ""A lake which fills a depression where drainage is blocked by solid material transported by a landslide."" .

","Landslide lake is a specific type of lake that forms as a result of a landslide process, where drainage is blocked by solid material transported by the landslide. It is characterized by its depression-like shape and can be found adjacent to areas affected by landslides.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01001107,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:rockslide_lake rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :adjacent_to ;
            owl:someValuesFrom :rockfall ],
        [ a owl:Restriction ;
            owl:onProperty :formed_as_result_of ;
            owl:someValuesFrom :rockslide_process ],
        :landslide_lake ;
    :has_definition ""A lake which fills a depression where drainage is blocked by solid material transported by a rockslide."" .

","Rockslide lakes form when rockslide processes block the drainage and create a depression, which then fills with water. These lakes can be found adjacent to rockfall areas, and they typically have a distinctive appearance due to their origin. They may not be as common as other types of landslides but still pose potential hazards if located in populated areas or near transportation infrastructure.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01001108,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:rockslide_process rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :solid_environmental_material ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :composed_primarily_of ;
                                            owl:someValuesFrom :rock ] ;
                                    rdf:rest :nil ] ] ] ],
        :landslide_process ;
    :has_definition ""A rockslide is a process whereby a large mass of rock moves down a hill or a mountainside."" ;
    :has_exact_synonym ""rockslip"" .

","A rockslide, also known as a rockfall or rock avalanche, is a process in which a large mass of rock moves down a slope. It can occur naturally due to factors such as earthquakes, erosion, or changes in the groundwater table, or it can be triggered by human activities such as construction or mining. Rockslide processes often involve a complex interaction between the rocky material, the ground, and the surrounding environment. As the rocks move downhill, they can generate avalanches or debris flows that can pose significant risks to people, property, and ecosystems in their path. It is important for scientists and engineers to study these processes carefully in order to develop effective prevention and mitigation strategies.",4,True
